,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,track id,artist id,genres_1,genres_2,genres_3,genres_4
2111,Dig,Incubus,spotify:track:5wvYib82q05wiNjLElD8GJ,0.45,0.895,11,-4.739,1,0.0386,0.0293,0.0,0.11599999999999999,0.46299999999999997,77.577,257253,4,61.1587,9,1,5wvYib82q05wiNjLElD8GJ,3YcBF2ttyueytpXtEzn1Za,alternative metal,alternative rock,funk metal,funk rock
2112,Dead And Gone,T.I. Featuring Justin Timberlake,spotify:track:7IhsLJMqdxoo7YAZjaSMru,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.02100000000002,299747,4,31.372709999999998,12,1,7IhsLJMqdxoo7YAZjaSMru,4OBJLual30L7gRl5UkeRcT,atl hip hop,dance pop,dirty south rap,gangster rap
2113,Reason - UK Radio Edit,Ian van Dahl,spotify:track:2HCA3OIFRDZhHkQr57NVuh,0.7390000000000001,0.769,9,-5.814,0,0.0447,0.00297,0.0015400000000000001,0.0574,0.586,139.96,179480,4,102.26214,3,0,2HCA3OIFRDZhHkQr57NVuh,27IuDZNaLuEtupD8QZftiZ,bubble trance,eurodance,0,0
2114,Cowboy Take Me Away,Dixie Chicks,spotify:track:3rXCZRMiMZp0feGcYXpwYX,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,4,24.23904,15,1,3rXCZRMiMZp0feGcYXpwYX,25IG9fa7cbdmCIy3OnuH57,contemporary country,country,country dawn,0
2115,Ay Chico (Lengua Afuera),Pitbull,spotify:track:3b2Dm0jdnbiD29SLROeLkU,0.94,0.6920000000000001,6,-5.48,0,0.253,0.0194,0.000455,0.0453,0.875,117.98700000000001,205600,4,34.416,14,1,3b2Dm0jdnbiD29SLROeLkU,0TnOYISbd1XYRBk9myaseg,dance pop,latin,miami hip hop,pop
2116,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,spotify:track:0OvwzS8FX73Bw7ykMRmffU,0.831,0.79,1,-4.7139999999999995,0,0.165,0.0024,0.0,0.0515,0.7909999999999999,93.14,262827,4,21.47546,10,1,0OvwzS8FX73Bw7ykMRmffU,1J2VVASYAamtQ3Bt8wGgA6,dance pop,east coast hip hop,gangster rap,hip hop
2117,Resisting the Ghost,Cathedral,spotify:track:4WG8Gh2nvtLqu7Vee3HVVo,0.387,0.9670000000000001,1,-5.9,1,0.0653,3.19e-05,0.0111,0.215,0.16399999999999998,83.03399999999999,157547,4,44.79637,7,0,4WG8Gh2nvtLqu7Vee3HVVo,5O7ziOtiFUyRMBJN1J4Tpv,doom metal,metal,sludge metal,stoner metal
2118,All The Above,Maino Featuring T-Pain,spotify:track:1z667LebVh3DtYNrVJEao0,0.374,0.888,8,-3.197,1,0.12,0.0762,0.0,0.20199999999999999,0.365,148.828,319940,4,23.78635,13,1,1z667LebVh3DtYNrVJEao0,20apXQGKM00jJTvYfyKwlb,pop rap,rap,trap,0
2119,He Is,Heather Headley,spotify:track:0wbjaq0ygWpciF4QPGrhcZ,0.609,0.767,1,-4.663,1,0.17600000000000002,0.0849,0.0,0.0554,0.624,75.027,226893,4,46.14792,8,1,0wbjaq0ygWpciF4QPGrhcZ,2xDc4cU0Rj6YG8SrmAHIy0,neo soul,r&b,urban contemporary,0
2120,Sensual Seduction,Snoop Dogg,spotify:track:1wva1IlWLDNLgwipUWcmjy,0.7559999999999999,0.8290000000000001,11,-3.9730000000000003,1,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,245520,4,32.01424,11,1,1wva1IlWLDNLgwipUWcmjy,7hJcb9fa4alzcOq3EaNPoG,g funk,gangster rap,hip hop,rap
2121,Don't Forget,Demi Lovato,spotify:track:4He7bzKBaiu7CRz4wGkZzx,0.6409999999999999,0.451,4,-7.694,1,0.0899,0.507,1.71e-06,0.629,0.612,179.967,223160,4,38.32154,11,1,4He7bzKBaiu7CRz4wGkZzx,6S2OmqARrzebs0tKUEyXyp,dance pop,pop,post-teen pop,0
2122,Subjected,Illogicist,spotify:track:2qZvwzUI1jxfj2ivUG8YBJ,0.385,0.865,2,-5.301,1,0.124,0.000146,0.6709999999999999,0.10099999999999999,0.28,92.84200000000001,285853,4,38.24089,10,0,2qZvwzUI1jxfj2ivUG8YBJ,1Vermp7N7WNjB1wyseQDaz,italian death metal,technical death metal,0,0
2123,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,spotify:track:1MaqkdFNIKPdpQGDzme5ss,0.521,0.7020000000000001,0,-5.189,1,0.0331,0.18899999999999997,0.0,0.0962,0.25,127.976,242840,4,22.62452,10,1,1MaqkdFNIKPdpQGDzme5ss,0vWCyXMrrvMlCcepuOJaGI,neo mellow,neon pop punk,pop punk,pop rock
2124,Don't Forget To Remember Me,Carrie Underwood,spotify:track:0SCtEUwSkgavjuzebBznX5,0.434,0.608,2,-4.281000000000001,1,0.0311,0.564,0.0,0.28300000000000003,0.331,78.60600000000001,240267,4,28.135890000000003,12,1,0SCtEUwSkgavjuzebBznX5,4xFUf1FHVy696Q1JQZMTRj,contemporary country,country,country dawn,country road
2125,You Sang To Me,Marc Anthony,spotify:track:2dwhMQsFeHr2S787WxqAqW,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.21600000000000003,0.741,165.98,347107,4,42.66641,16,1,2dwhMQsFeHr2S787WxqAqW,4wLXwxDeWQ8mtUIRPxGiD6,latin,latin pop,modern salsa,salsa
2126,"10,000 Angry Hardcore Kids - Wormwood Album Version",Few Left Standing,spotify:track:2CRcS8luNd3Is5KzTVKzil,0.368,0.9,6,-9.03,0,0.0599,0.0018,0.889,0.27,0.34600000000000003,138.358,27533,3,0.0,2,0,2CRcS8luNd3Is5KzTVKzil,6RxAriYyJVaR9OV3mKw8Dc,christian hardcore,0,0,0
2127,The First Vietnamese War,The Black Angels,spotify:track:38sfGWxz2kQIlCDS1ywMgP,0.474,0.873,6,-6.537000000000001,0,0.0447,0.0354,0.013000000000000001,0.12,0.61,150.386,210147,4,14.952760000000001,11,0,38sfGWxz2kQIlCDS1ywMgP,0VNWuGf8SMVU2AerpdhMbP,blues rock,garage rock,modern blues rock,neo-psychedelic
2128,Anything You Synthesize - Ambient,The American Dollar,spotify:track:0OF6WSdeVmYEGBZlxvwvLq,0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116,248125,4,38.08688,10,0,0OF6WSdeVmYEGBZlxvwvLq,5r4OqYJL7JrtZlffx7FJlb,american post-rock,compositional ambient,focus,post-rock
2129,Discount Bill,Metal Boys,spotify:track:0HtSX5YYkMgCb78gMDCgRn,0.603,0.778,11,-7.044,0,0.0916,0.0015300000000000001,1.53e-06,0.0651,0.855,174.28099999999998,101173,4,12.09544,3,0,0HtSX5YYkMgCb78gMDCgRn,1y3Q57xD9AZlzl99jEelKz,early french punk,synth punk,0,0
2130,Punagra,Faun,spotify:track:2O9fQAJ90BR0oQa3dwxNU6,0.5329999999999999,0.6970000000000001,2,-8.082,1,0.0297,0.0523,0.537,0.321,0.319,92.50200000000001,280747,4,21.47952,14,0,2O9fQAJ90BR0oQa3dwxNU6,2wPOgnQ6eW3X73uIJZ4YFE,hurdy-gurdy,medieval folk,medieval rock,neue deutsche harte
2131,Standing on the Edge of Summer,Thursday,spotify:track:5l2P0TBREso46wxFq4jQrI,0.23600000000000002,0.847,2,-4.534,1,0.0481,0.00011,0.000324,0.0985,0.376,168.707,222040,4,59.223690000000005,9,0,5l2P0TBREso46wxFq4jQrI,61awhbNK16ku1uQyXRsQj5,dreamo,emo,new jersey hardcore,pop punk
2132,Do You Believe Me Now,Jimmy Wayne,spotify:track:0HbtLdjkFkY8doAZzjRDmj,0.503,0.8270000000000001,4,-4.046,1,0.0553,0.0723,1.15e-06,0.126,0.376,161.834,204387,4,58.55846999999999,9,1,0HbtLdjkFkY8doAZzjRDmj,60h3lZFY2T93K7qxVPrajf,country,country road,0,0
2133,The Reason,Hoobastank,spotify:track:77loZpT5Y5PRP1S451P9Yz,0.47200000000000003,0.6709999999999999,4,-4.649,1,0.028999999999999998,0.0129,0.0,0.159,0.0681,82.95200000000001,232800,4,50.86251,10,1,77loZpT5Y5PRP1S451P9Yz,2MqhkhX4npxDZ62ObR5ELO,alternative metal,funk metal,nu metal,pop rock
2134,Canadian Idiot,"""Weird Al"" Yankovic",spotify:track:1gloYGAZI6eHp6MEPjLuL3,0.5429999999999999,0.6970000000000001,8,-9.211,1,0.0612,0.00206,1.82e-06,0.34299999999999997,0.861,185.97799999999998,143040,4,49.44141,7,1,1gloYGAZI6eHp6MEPjLuL3,1bDWGdIC2hardyt55nlQgG,antiviral pop,comedy rock,comic,parody
2135,Kings Of Evil,Death SS,spotify:track:5iDyCbMkAaSonrEfN8PbQt,0.45399999999999996,0.9490000000000001,6,-4.744,1,0.0788,0.0199,0.000458,0.838,0.248,118.072,268200,4,39.70683,10,0,5iDyCbMkAaSonrEfN8PbQt,2G6Jj3r7Uux76wZXsykcht,italian metal,0,0,0
2136,Axel F,Crazy Frog,spotify:track:2Ea1iuiNtpR9BcFlQYRE5d,0.8640000000000001,0.903,2,-3.258,1,0.0414,0.27,0.638,0.0791,0.741,138.043,172695,4,35.51133,9,1,2Ea1iuiNtpR9BcFlQYRE5d,4J3wzDMI97AlGimdiVcaLb,eurodance,0,0,0
2137,Because You Love Me,Jo Dee Messina,spotify:track:2lZkIlYXN5SR0UWFgljDCd,0.418,0.35100000000000003,9,-9.407,1,0.0293,0.569,0.0,0.10300000000000001,0.139,145.379,231280,4,39.431459999999994,11,1,2lZkIlYXN5SR0UWFgljDCd,3ltFy7g6KKQPPttsdOMlq3,contemporary country,country,country dawn,country road
2138,She Said What? (Rap Descarga) [feat. J-Live],The Quantic Soul Orchestra,spotify:track:4DJ91b93VGw5cPcR4Sbijc,0.6579999999999999,0.85,0,-6.057,1,0.0653,0.0338,2.64e-06,0.222,0.7929999999999999,109.82700000000001,313720,4,31.375009999999996,13,0,4DJ91b93VGw5cPcR4Sbijc,12ZOHgIYkZiwd9w9F7I83e,bboy,instrumental soul,ninja,nu jazz
2139,That Other Woman,Changing Faces,spotify:track:7c9OYhqeRkDQsoRYGjDrv2,0.677,0.48100000000000004,7,-5.6129999999999995,0,0.0522,0.15,0.0,0.0747,0.24600000000000002,134.01,280200,4,27.99127,12,1,7c9OYhqeRkDQsoRYGjDrv2,3lJ6jvOiNY46L2juqXufpf,girl group,hip pop,neo soul,new jack swing
2140,Sunshine To The Rain,Miri Ben-Ari,spotify:track:1jyMgxXtG9RjJa9UWZyrRA,0.667,0.716,11,-4.819,0,0.359,0.213,0.0,0.639,0.853,178.05700000000002,270893,4,19.86485,14,0,1jyMgxXtG9RjJa9UWZyrRA,7i0Z1tzWVamskO8eLnZ3Kx,bow pop,israeli hip hop,pop violin,0
2141,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,spotify:track:0FmCLEHfINGqwlyzvklNqy,0.81,0.7909999999999999,7,-5.909,1,0.18100000000000002,0.0893,0.0,0.0838,0.948,153.067,314400,4,34.36618,17,1,0FmCLEHfINGqwlyzvklNqy,3s2wTjWxK8NOX09dmsvVOh,crunk,dance pop,dirty south rap,gangster rap
2142,Scene 2 - Mental Decay,The Residents,spotify:track:1npkwA4w9TK03vypSujHZd,0.495,0.532,0,-7.9479999999999995,0,0.0362,0.877,1.24e-06,0.16399999999999998,0.22899999999999998,95.23100000000001,176947,4,31.7834,10,0,1npkwA4w9TK03vypSujHZd,0X7nkgtJrvXcn1W8lN9Mtm,art rock,canterbury scene,dance rock,experimental
2143,Party For Two,Shania Twain With Billy Currington Or Mark McGrath,spotify:track:2LQVTdH9gUGCuXfozQl1KI,0.743,0.705,11,-4.803,1,0.0431,0.105,0.0,0.22399999999999998,0.965,121.469,211533,4,26.0995,13,1,2LQVTdH9gUGCuXfozQl1KI,5e4Dhzv426EvQe3aDb64jL,canadian country,canadian pop,country,country dawn
2144,Be On You,Flo Rida Featuring Ne-Yo,spotify:track:7maTLYdnHDNsq3bB1tu2nH,0.39799999999999996,0.7090000000000001,4,-4.602,0,0.21100000000000002,0.33399999999999996,0.0,0.142,0.7140000000000001,78.089,243227,1,29.327440000000003,11,1,7maTLYdnHDNsq3bB1tu2nH,0jnsk9HBra6NMjO2oANoPY,dance pop,edm,miami hip hop,pop
2145,"Elegies (1997) for Mezzo-Soprano, Baritone and Orchestra: III. Benediction",Richard Danielpour,spotify:track:3eGCHyLrxLLoCD1ytKvDeF,0.23600000000000002,0.0421,9,-26.976,0,0.0379,0.973,0.618,0.0835,0.0363,84.823,350707,4,30.95872,18,0,3eGCHyLrxLLoCD1ytKvDeF,1X2h9tAUKWnt3RlUDHzfaA,american contemporary classical,contemporary classical,0,0
2146,Body Language - Interpretation,Booka Shade,spotify:track:6syBFNheQcC5HYt4sh6gkC,0.8,0.7559999999999999,11,-10.124,0,0.0671,0.3,0.885,0.16,0.67,128.004,300267,4,48.47555,12,0,6syBFNheQcC5HYt4sh6gkC,2CKaDZ1Yo8YnWega9IeUzB,alternative dance,electronica,frankfurt electronic,german techno
2147,Fallout (Of Our Being),Nausea,spotify:track:2AyIFQ6caNfTpVLef1xqWr,0.292,0.9640000000000001,2,-5.272,1,0.0935,3.15e-06,0.654,0.16899999999999998,0.462,93.395,114040,4,33.431670000000004,7,0,2AyIFQ6caNfTpVLef1xqWr,78tROYM1Db7zVDaBn5cUFh,anarcho-punk,crossover thrash,crust punk,hardcore punk
2148,Seek & Destroy,Agent Orange,spotify:track:5mHz2TAplOJaOvXBbLRY6q,0.23199999999999998,0.9790000000000001,8,-3.821,1,0.12300000000000001,0.00133,0.00161,0.0719,0.271,191.019,268227,4,19.89321,16,0,5mHz2TAplOJaOvXBbLRY6q,1pBsvSnrhmgDZqisT13SFA,crossover thrash,hardcore punk,punk,skate punk
2149,I Told Y'all,Petey Pablo,spotify:track:2T5wKTa1NEkxwXwtxh7xvu,0.708,0.828,7,-6.694,1,0.455,0.402,0.000221,0.225,0.5429999999999999,193.83700000000002,256893,4,54.34425,12,1,2T5wKTa1NEkxwXwtxh7xvu,4Js9eYwAf9rypNtV8pNSw9,crunk,dirty south rap,gangster rap,hip pop
2150,Lust For Life,Iggy Pop,spotify:track:3ed775MuCiyzz4G4iM98ud,0.423,0.865,9,-11.947000000000001,1,0.0375,0.122,0.0454,0.13,0.51,101.13600000000001,324133,4,32.361909999999995,18,0,3ed775MuCiyzz4G4iM98ud,33EUXrFKGjpUSGacqEHhU4,alternative rock,classic rock,dance rock,garage rock
2151,Don't Blink,Kenny Chesney,spotify:track:6reuJxDtjebwc9FB6rNpp0,0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,285280,4,27.19074,16,1,6reuJxDtjebwc9FB6rNpp0,3grHWM9bx2E9vwJCdlRv9O,contemporary country,country,country road,0
2152,Whoa Now,B Rich,spotify:track:5M787z6y04n4uxZ9rpBAm1,0.81,0.784,10,-4.558,0,0.0672,0.18100000000000002,0.0,0.0882,0.792,91.024,241533,4,27.25815,12,1,5M787z6y04n4uxZ9rpBAm1,68fDJuObatoaqeQflMJ25a,0,0,0,0
2153,Paul's Not Home,Adrenalin O.D.,spotify:track:31WNlUZm5Kp362TaL065JB,0.272,0.657,1,-8.328,1,0.0392,0.0369,0.00124,0.204,0.52,81.195,116013,4,58.515840000000004,5,0,31WNlUZm5Kp362TaL065JB,64Ujm3DZeWn7QLisOUw6v8,crossover thrash,hardcore punk,new jersey hardcore,new jersey punk
2154,I Can't Hate You Anymore,Nick Lachey,spotify:track:6Gj3oHBAFYHlcLBHOXZ3oz,0.44299999999999995,0.685,4,-6.325,1,0.0318,0.0838,0.0,0.0848,0.179,143.905,232640,4,44.55705,12,1,6Gj3oHBAFYHlcLBHOXZ3oz,6ewMqjrF31lC8ywRsvm073,dance pop,0,0,0
2155,Obsessed With Excess,Les Savy Fav,spotify:track:4qHunj0KCxJ6KymzyAn6bF,0.285,0.769,2,-7.894,1,0.0911,0.000675,0.000759,0.767,0.619,173.123,259987,4,33.77394,11,0,4qHunj0KCxJ6KymzyAn6bF,5DZBnxCYzs32O2bbqK8KNg,dance-punk,experimental rock,indie rock,math rock
2156,Gutted Human Sacrifice,Internal Bleeding,spotify:track:6QDLdnb0mElzqnS61ZiCId,0.322,0.92,7,-10.475999999999999,1,0.0718,3.4399999999999996e-05,0.935,0.212,0.198,174.206,287760,4,79.76925,9,0,6QDLdnb0mElzqnS61ZiCId,5gd8Tk70HlpZnwjNzJVA7D,brutal death metal,deathgrind,goregrind,slam death metal
2157,The Impaler,Winds of Plague,spotify:track:1I05IoJ9IqtytMRdrttEYp,0.264,0.9470000000000001,2,-4.1160000000000005,1,0.111,6.23e-05,0.41600000000000004,0.0401,0.0829,110.523,181733,3,91.51456,6,0,1I05IoJ9IqtytMRdrttEYp,080xIP1qfuknBNYEYPuH1v,deathcore,melodic metalcore,metalcore,0
2158,Scarlet Ribbons (For Her Hair) - Remastered,Harry Belafonte,spotify:track:4FE4V3FN7xP8AfDIQe3wHE,0.34600000000000003,0.0765,9,-19.883,1,0.0368,0.924,0.0,0.10800000000000001,0.177,108.448,165973,3,45.95165,5,0,4FE4V3FN7xP8AfDIQe3wHE,6Tw1ktF4xMmzaLLbe98I2z,adult standards,brill building pop,calypso,lounge
2159,"No Sacrifice, No Victory",Steve Jablonsky,spotify:track:1uTvwVSXCOO4l8GVIpfngl,0.151,0.46399999999999997,7,-15.780999999999999,0,0.0487,0.6709999999999999,0.91,0.11,0.063,79.917,177733,3,41.99877,6,0,1uTvwVSXCOO4l8GVIpfngl,5Il8YjuVAWkWNH2xgjFMpF,epicore,scorecore,soundtrack,video game music
2160,Sk8er Boi,Avril Lavigne,spotify:track:00Mb3DuaIH1kjrwOku9CGU,0.48700000000000004,0.9,0,-4.417,1,0.0482,6.790000000000001e-05,0.0,0.358,0.484,149.937,204000,4,39.845209999999994,8,1,00Mb3DuaIH1kjrwOku9CGU,0p4nmQO2msCgU4IF37Wi3j,canadian pop,candy pop,dance pop,pop
2161,A Public Affair,Jessica Simpson,spotify:track:1gFMesXcHHtIUhwzxYFOtz,0.735,0.86,11,-3.878,0,0.0339,0.00525,0.000192,0.40399999999999997,0.835,124.052,201467,4,25.19248,9,1,1gFMesXcHHtIUhwzxYFOtz,2tFN9ubMXEhdAQvdQxcsma,dance pop,post-teen pop,0,0
2162,Two Dots,Lusine,spotify:track:7x7js2zOVMzMbw7HVwpUmq,0.7090000000000001,0.6609999999999999,7,-8.405,0,0.0328,0.607,0.708,0.133,0.608,119.98700000000001,278413,4,30.35032,13,0,7x7js2zOVMzMbw7HVwpUmq,2fMe9lZs5HGGOwh8cMSIub,chillwave,electronica,indietronica,intelligent dance music
2163,Don't Know Why,Pat Metheny,spotify:track:6KE4QXE06QDEn7zRFkpxdk,0.36700000000000005,0.23,7,-16.453,1,0.0418,0.875,0.866,0.106,0.198,204.88299999999998,187787,4,35.89089,8,0,6KE4QXE06QDEn7zRFkpxdk,3t58jfUhoMLYVO14XaUFLA,avant-garde jazz,contemporary jazz,contemporary post-bop,cool jazz
2164,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Ca$his",spotify:track:4UhUXGXEeq3mPJyzZkx9fY,0.767,0.8640000000000001,10,-1.847,0,0.133,0.0116,0.0,0.0957,0.747,85.475,257907,4,39.437329999999996,13,1,4UhUXGXEeq3mPJyzZkx9fY,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,g funk,hip hop,rap
2165,Pieces Of Me,Ashlee Simpson,spotify:track:7yXibbAYi4to5oQTeO738f,0.532,0.807,2,-4.301,1,0.057,0.0584,0.0,0.114,0.759,87.18299999999999,217440,4,28.515290000000004,10,1,7yXibbAYi4to5oQTeO738f,4hqDqHtBlgxXpLXVYf7c8L,dance pop,post-teen pop,0,0
2166,G.N.O. (Girl's Night Out),Miley Cyrus,spotify:track:6YufqZwFe2U4mxCy3B1xsC,0.506,0.9309999999999999,0,-2.1719999999999997,1,0.10300000000000001,0.00409,5.5299999999999996e-05,0.307,0.5479999999999999,151.067,215800,4,40.71233,12,1,6YufqZwFe2U4mxCy3B1xsC,5YGY8feqx7naU7z4HrwZM6,dance pop,pop,post-teen pop,0
2167,Stuck,Stacie Orrico,spotify:track:2ptt0Eftq3b2jElTRrctrT,0.377,0.904,4,-3.634,0,0.307,0.0747,0.0,0.33399999999999996,0.595,200.56599999999997,221587,4,39.97119,10,1,2ptt0Eftq3b2jElTRrctrT,5QjWgYDeKNP2iPHTdTttnG,candy pop,dance pop,europop,0
2168,Opening,Philip Glass,spotify:track:1QmhkjuUlosROqKk59sBSK,0.179,0.026000000000000002,0,-30.936999999999998,0,0.0385,0.996,0.89,0.0836,0.068,77.116,353147,3,79.71141999999999,12,0,1QmhkjuUlosROqKk59sBSK,69lxxQvsfAIoQbB20bEPFC,american contemporary classical,classical,compositional ambient,contemporary classical
2169,Pavana Balamurali Rasikapriya (Vivadi) Rupaka,M. Balamuralikrishna,spotify:track:6fUG34OnlpEcGnayfzUhNU,0.374,0.41700000000000004,0,-13.332,1,0.0755,0.973,0.297,0.163,0.248,78.98899999999999,535600,3,18.56445,23,0,6fUG34OnlpEcGnayfzUhNU,4OTsinUjquvK195Hgs3u8I,carnatic,carnatic vocal,indian classical,veena
2170,Quitame Ese Hombre,Pilar Montenegro,spotify:track:51nRQic7PFMD4NsdRj6soX,0.691,0.631,0,-4.423,0,0.044000000000000004,0.20199999999999999,0.0,0.24600000000000002,0.9670000000000001,156.005,240480,4,34.99476,10,1,51nRQic7PFMD4NsdRj6soX,5CSbKdrAQne1Jaen7pMkPF,latin,latin arena pop,latin pop,0
2171,911,Wyclef Jean Featuring Mary J. Blige,spotify:track:28hgx2bWXcaBJeC9zVwrBq,0.747,0.6459999999999999,7,-9.185,1,0.191,0.273,3.7000000000000006e-06,0.0931,0.73,87.01100000000001,259333,4,51.92839,10,1,28hgx2bWXcaBJeC9zVwrBq,7aBzpmFXB4WWpPl2F7RjBe,rap kreyol,0,0,0
2172,The Way I Am,Eminem,spotify:track:23wfXwnsPZYe5A1xXRHb3J,0.785,0.871,4,-2.6919999999999997,0,0.265,0.14400000000000002,0.0,0.309,0.315,87.24799999999999,290427,4,28.662020000000002,13,1,23wfXwnsPZYe5A1xXRHb3J,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,g funk,hip hop,rap
2173,Around the World (La La La La La) - Radio Version,A Touch Of Class,spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,214533,4,21.486539999999998,9,0,7CvOnbFdnIoXMQ4eFCo5lB,5wTdspmxzb8V4ZjvDodpBo,bubblegum dance,eurodance,europop,0
2174,Feel It Boy,Beenie Man Featuring Janet,spotify:track:6KUI3A3jmZ0cGLDzOT41lX,0.8420000000000001,0.6559999999999999,5,-3.1889999999999996,0,0.107,0.16,0.0,0.0626,0.95,102.794,207133,4,38.12443,10,1,6KUI3A3jmZ0cGLDzOT41lX,4L3GTE04bW5N7azA9QPhjA,dancehall,reggae fusion,soca,0
2175,Baltimore Gas & Electric Co.,Raymond Scott,spotify:track:1kZg1WMDj8VJiAGk8dB9bv,0.524,0.462,10,-14.515999999999998,0,0.0348,0.93,0.4,0.126,0.938,106.876,74040,3,26.114520000000002,4,0,1kZg1WMDj8VJiAGk8dB9bv,31DffUzogcRBJT3Andaqtt,acousmatic,exotica,laboratorio,lounge
2176,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,spotify:track:2yr2HnFYl7XvqJk4fXoQBt,0.833,0.515,11,-5.0,0,0.0462,0.34700000000000003,0.00156,0.11599999999999999,0.4,97.035,257333,4,39.029309999999995,9,1,2yr2HnFYl7XvqJk4fXoQBt,4BIQA9vRkqXEnA2twmq7mU,r&b,urban contemporary,0,0
2177,Party To Damascus,Wyclef Jean Featuring Missy Elliott,spotify:track:39oQqEAZkn0ZerKmZnZo5c,0.691,0.873,8,-3.5189999999999997,1,0.151,0.125,0.0,0.0913,0.5379999999999999,99.99700000000001,243400,4,66.01003,8,1,39oQqEAZkn0ZerKmZnZo5c,7aBzpmFXB4WWpPl2F7RjBe,rap kreyol,0,0,0
2178,Virgo - Remastered 2004,Wayne Shorter,spotify:track:1ylwBTCAZ1WlvvMnWm6U3c,0.447,0.13,2,-14.404000000000002,0,0.0386,0.971,0.444,0.10800000000000001,0.17800000000000002,106.60700000000001,426800,4,28.639409999999998,21,0,1ylwBTCAZ1WlvvMnWm6U3c,0ZqhrTXYPA9DZR527ZnFdO,avant-garde jazz,bebop,contemporary jazz,contemporary post-bop
2179,Rational Gaze,Meshuggah,spotify:track:4kmfIX5aX4JrNB7ox2AwTu,0.312,0.9490000000000001,1,-6.3020000000000005,1,0.0731,3.76e-05,0.643,0.217,0.21,133.03,325637,3,45.59432,10,0,4kmfIX5aX4JrNB7ox2AwTu,3ggwAqZD3lyT2sbovlmfQY,alternative metal,death metal,djent,groove metal
2180,Jiyyangari,K. J. Yesudas,spotify:track:26QemoS7OqHC9mFTnwIG9L,0.374,0.853,2,-8.554,1,0.265,0.233,0.0,0.34,0.701,99.682,374263,4,29.63447,19,0,26QemoS7OqHC9mFTnwIG9L,2wPsNCwhEGb0KvChZ5DD52,deep indian pop,filmi,mollywood,0
2181,We Rock,Cast Of Camp Rock,spotify:track:7r6ubHsaieaig4kORmmsDy,0.638,0.953,8,-3.491,0,0.11,0.00635,0.0,0.12,0.799,143.849,190933,4,27.79498,9,1,7r6ubHsaieaig4kORmmsDy,6BaEtrOzEuvmxmHZRR1nNa,post-teen pop,0,0,0
2182,World Wide Suicide,Pearl Jam,spotify:track:4mWYx9wadNBVrgcTRzHSkB,0.474,0.9590000000000001,7,-3.865,1,0.0748,0.000272,0.0,0.282,0.721,147.007,207347,4,27.09553,9,1,4mWYx9wadNBVrgcTRzHSkB,1w5Kfo2jwwIPruYS2UWh56,alternative rock,grunge,permanent wave,post-grunge
2183,Winter song,Albion Christmas Band,spotify:track:6tftv5RIcBfMHO7VuEoxqg,0.434,0.187,9,-11.347000000000001,1,0.0295,0.898,0.0,0.10300000000000001,0.304,134.725,229627,3,23.5008,14,0,6tftv5RIcBfMHO7VuEoxqg,5jmJe0xjpRKrs8YtA6FeoD,0,0,0,0
2184,"Sorry, Blame It On Me",Akon,spotify:track:11FLXIjJOGzx7H0n1bu5wz,0.7090000000000001,0.65,7,-7.371,1,0.273,0.251,2.3199999999999998e-05,0.0731,0.5429999999999999,176.141,295720,4,51.954570000000004,14,1,11FLXIjJOGzx7H0n1bu5wz,0z4gvV4rjIZ9wHck67ucSV,dance pop,pop,0,0
2185,The New Shame of Punk,Nine Eleven,spotify:track:1S65mw13mUJGT3IvpGmAKP,0.374,0.9620000000000001,2,-3.505,1,0.311,2.3800000000000003e-05,0.0,0.33399999999999996,0.26,75.033,145600,4,42.26765,4,0,1S65mw13mUJGT3IvpGmAKP,1ZehnkPnMzuzltXXmMRFHm,neo-crust,0,0,0
2186,Frontin',Pharrell Featuring Jay-Z,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.40399999999999997,9,-5.912999999999999,0,0.13,0.45299999999999996,1.57e-06,0.0801,0.759,102.009,236507,4,19.55053,11,1,0iFOG4Ki9aDmJUYUFHQlPG,2RdwBSPQiwcmiDo9kixcl8,dance pop,pop,pop rap,0
