,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,track id,artist id,genres_1,genres_2,genres_3,genres_4
3305,Written On Ya Kitten,Naughty By Nature,spotify:track:2iuYhKNZOeZY5HBYGyULB4,0.887,0.5760000000000001,7,-15.075,1,0.348,0.0154,0.0,0.263,0.555,93.70700000000001,262893,4,17.118920000000003,9,1,2iuYhKNZOeZY5HBYGyULB4,4Otx4bRLSfpah5kX8hdgDC,east coast hip hop,gangster rap,hardcore hip hop,hip hop
3306,99 Worlds,Peter Wolf,spotify:track:4YOzKJAdIzFryLFeF6VYXy,0.648,0.9129999999999999,0,-10.41,1,0.0363,0.20199999999999999,6.13e-05,0.6559999999999999,0.914,133.30200000000002,216107,4,21.86846,10,1,4YOzKJAdIzFryLFeF6VYXy,003kZCrZhoxCckVJ2jCiJC,roots rock,0,0,0
3307,Go Away,Lorrie Morgan,spotify:track:1A0ztUdCDMZjIeeJjXLgDL,0.623,0.7090000000000001,2,-5.824,1,0.0334,0.113,0.0,0.361,0.544,107.34299999999999,169333,4,25.91965,7,1,1A0ztUdCDMZjIeeJjXLgDL,0khzcQ6PQU5a6dl1Qss3pt,country,country dawn,0,0
3308,Dirty South,Goodie Mob,spotify:track:27YlMLaVRhOZZ6ba75iVB7,0.9179999999999999,0.36,5,-9.952,0,0.275,0.028999999999999998,0.0,0.0799,0.243,91.959,214040,4,60.24635,7,1,27YlMLaVRhOZZ6ba75iVB7,3F2Y683ovlWT53WKCeq0oj,atl hip hop,conscious hip hop,dirty south rap,gangster rap
3309,Only Happy When It Rains,Garbage,spotify:track:1IsGA5ceSC4a5nxgAEYnQd,0.511,0.8270000000000001,1,-4.55,0,0.0323,3.77e-05,0.00103,0.20800000000000002,0.486,121.459,236533,4,25.9409,9,1,1IsGA5ceSC4a5nxgAEYnQd,6S0GHTqz5sxK5f9HtLXn9q,alternative rock,dance pop,electronic rock,electronica
3310,Jerk Out,The Time,spotify:track:2QzLYgjE7zTj1lb6Wi1aPx,0.792,0.897,9,-6.777,0,0.0537,0.0239,0.000999,0.0491,0.9,120.639,409333,4,30.467740000000003,21,1,2QzLYgjE7zTj1lb6Wi1aPx,1EgGVV9cmmlLEsFlunjmvv,electro,funk,funk rock,minneapolis sound
3311,All This Time,Sting,spotify:track:2cu8WtQZdxGe3lbetlzeNe,0.637,0.46299999999999997,2,-13.122,1,0.0337,0.0852,0.000132,0.0483,0.451,127.084,294333,4,44.15745,11,1,2cu8WtQZdxGe3lbetlzeNe,0Ty63ceoRnnJKVEYP0VQpk,permanent wave,soft rock,0,0
3312,Freak Like Me,Adina Howard,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,0.655,0.8370000000000001,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613,4,33.01505,10,1,6Vas6h9lB5mmeVDXdFqlQA,266SmBZTt4zRzaKEANWbfQ,hip pop,new jack swing,r&b,urban contemporary
3313,What a story,Liquid Soul,spotify:track:4lfdMB4YoUDGbnemMb4S9g,0.72,0.87,7,-10.055,1,0.0468,0.0376,0.5,0.294,0.672,114.714,167533,4,31.058790000000002,5,0,4lfdMB4YoUDGbnemMb4S9g,2OayjBrvpxhiDrV2KzKehh,instrumental funk,0,0,0
3314,Soul Seeker (feat. Russ Freeman),The Rippingtons,spotify:track:6RPc93YhFpeMH8qcmDzhCp,0.701,0.484,5,-14.559000000000001,0,0.0371,0.0379,0.569,0.0764,0.565,95.839,280267,4,52.62451,14,0,6RPc93YhFpeMH8qcmDzhCp,6hjqP9annof75B2TNBE0rO,smooth jazz,0,0,0
3315,Pero Nunca Me Caí,Caifanes,spotify:track:6U8n1FyXWaWC2NtNk4z5tc,0.44299999999999995,0.7879999999999999,2,-8.716000000000001,1,0.0396,0.011000000000000001,0.0,0.293,0.414,145.151,253027,4,37.29241,12,0,6U8n1FyXWaWC2NtNk4z5tc,1GImnM7WYVp95431ypofy9,latin alternative,latin rock,mexican rock,nu-cumbia
3316,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Wolfgang Amadeus Mozart,spotify:track:6qbs8UqvEdYEedxTXGHtTF,0.377,0.17300000000000001,9,-21.377,1,0.0328,0.991,0.909,0.105,0.557,132.335,503000,4,41.84198,24,0,6qbs8UqvEdYEedxTXGHtTF,4NJhFmfw43RLBLjQvxDuRS,classical,classical era,0,0
3317,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,spotify:track:0IffIW3eyCx9aZ36IqOu5o,0.34,0.0837,3,-12.072000000000001,1,0.042,0.985,0.7609999999999999,0.0945,0.11900000000000001,138.689,414240,3,67.87516,20,0,0IffIW3eyCx9aZ36IqOu5o,0ZqhrTXYPA9DZR527ZnFdO,avant-garde jazz,bebop,contemporary jazz,contemporary post-bop
3318,Give It 2 You,Da Brat,spotify:track:7K1TyzMSR0s2iVlepOh75L,0.871,0.455,6,-12.414000000000001,1,0.179,0.0032,0.0,0.075,0.7090000000000001,91.926,193160,4,29.5581,10,1,7K1TyzMSR0s2iVlepOh75L,2I1bnmb9VQEQGKHxvr0gSf,chicago rap,gangster rap,hip hop,hip pop
3319,Everyday & Everynight,Yvette Michele,spotify:track:5sIzSNxjMHT4oOajhanNVY,0.72,0.5589999999999999,10,-7.519,0,0.259,0.0952,0.0148,0.172,0.597,97.865,211400,4,33.83296,5,1,5sIzSNxjMHT4oOajhanNVY,5Ph9AkswS5rY4Y0pVrYoSZ,0,0,0,0
3320,Aces High,Demented Are Go,spotify:track:1K572dqyDxBrop6P5iuaAj,0.574,0.785,7,-9.843,1,0.0521,0.000268,0.0757,0.102,0.9059999999999999,116.411,343867,4,67.25098,15,0,1K572dqyDxBrop6P5iuaAj,7fvToIpjDfwtLhAoZdVF5W,deathgrass,horror punk,psychobilly,rockabilly
3321,ナイトクルージング,Fishmans,spotify:track:36Thm3dOVuCR4SFyzwJioN,0.52,0.7709999999999999,2,-10.323,1,0.0685,0.278,0.6509999999999999,0.275,0.6609999999999999,142.114,361733,3,57.19943000000001,10,0,36Thm3dOVuCR4SFyzwJioN,1g8HCTiMwBtFtpRR9JXAZR,classic j-rock,j-rock,japanese city pop,japanese dream pop
3322,Consolacao,Baden Powell,spotify:track:1FrzrdWnB01JdIQPEBJWtD,0.431,0.273,10,-19.398,1,0.0481,0.892,0.899,0.10800000000000001,0.807,94.991,147840,4,17.0986,11,0,1FrzrdWnB01JdIQPEBJWtD,0VSgciOd32tP2Yna1w4vDr,bossa nova,brazilian jazz,choro,forro
3323,Enter,Cybotron,spotify:track:69hRGV0nTPd851z5O50dn5,0.674,0.708,1,-10.747,1,0.064,0.0388,0.00967,0.273,0.6940000000000001,110.434,337533,4,35.10824,19,0,69hRGV0nTPd851z5O50dn5,5Mr6zawZ90BzjY14EROmSm,acid house,chicago house,detroit techno,electro
3324,Flim,Aphex Twin,spotify:track:4q650OiSDQIwccxDFpuuBm,0.71,0.7340000000000001,0,-14.932,0,0.052000000000000005,0.511,0.838,0.0701,0.4,147.97899999999998,177093,4,90.54647,6,0,4q650OiSDQIwccxDFpuuBm,6kBDZFXuLrZgHnvmPu9NsG,ambient,braindance,electronica,intelligent dance music
3325,Love Will Lead You Back,Taylor Dayne,spotify:track:3HLgjHYaEhKFvV4SSvI9Te,0.547,0.513,1,-7.006,1,0.0267,0.201,0.0,0.0866,0.2,73.214,277600,4,42.80697,9,1,3HLgjHYaEhKFvV4SSvI9Te,32lVGr0fSRGT6okLKHiP68,freestyle,hi-nrg,mellow gold,new wave pop
3326,Ghost in This House,Alison Krauss,spotify:track:33jXZCskHTfXtmBd2EImNy,0.415,0.188,10,-11.088,1,0.0305,0.805,0.0,0.235,0.172,134.31799999999998,240400,4,28.77603,10,0,33jXZCskHTfXtmBd2EImNy,5J6L7N6B4nI1M5cwa29mQG,bluegrass,folk,lilith,progressive bluegrass
3327,Clouds,Cibo Matto,spotify:track:70u3Gfnip6s8dY4utHYeYG,0.758,0.535,6,-6.018,0,0.0664,0.0363,0.66,0.0546,0.8340000000000001,95.98,207107,4,40.82002,11,0,70u3Gfnip6s8dY4utHYeYG,2te8VJxgUxcElC8Uq6eJs6,shibuya-kei,trip hop,0,0
3328,Mourn,Apoptygma Berzerk,spotify:track:3riMenrMJtm4rbcbZX2FO3,0.625,0.828,5,-6.65,0,0.0406,0.00953,6.12e-05,0.225,0.966,123.015,333867,4,35.87388,8,0,3riMenrMJtm4rbcbZX2FO3,3OHbToMuJihWhRcqzKjpBd,aggrotech,dark electro,dark wave,ebm
3329,Ahara,Ozymandias,spotify:track:0pBBXcsxr7QqUCFH2BY958,0.249,0.0678,10,-21.925,1,0.0401,0.955,0.863,0.10300000000000001,0.127,180.593,238533,3,55.92739,10,0,0pBBXcsxr7QqUCFH2BY958,3Rwb5dCh1FcS4jf8GV9X1l,focus,0,0,0
3330,"So Long (Well, Well, Well)",Phajja,spotify:track:7phS4S15qLjPC7JlFnzWql,0.726,0.45399999999999996,10,-8.527999999999999,1,0.0253,0.43200000000000005,0.00168,0.0446,0.545,79.913,262333,4,44.88047,12,1,7phS4S15qLjPC7JlFnzWql,1adRKMcWd0Ek17ANQOaCbd,0,0,0,0
3331,Everyday Is A Winding Road,Sheryl Crow,spotify:track:0t6DAi9KEiaWOtgTTXGhD2,0.629,0.6729999999999999,6,-8.285,1,0.0406,0.0419,3.64e-05,0.1,0.7170000000000001,112.955,256000,4,27.21214,11,1,0t6DAi9KEiaWOtgTTXGhD2,4TKTii6gnOnUXQHyuo9JaD,lilith,mellow gold,neo mellow,new wave pop
3332,Awesome God,Glad,spotify:track:0TVWOviCMCBnqe1ZyPqgkA,0.35700000000000004,0.326,7,-10.449000000000002,0,0.031,0.79,0.0,0.10800000000000001,0.431,147.85399999999998,195427,4,31.481740000000002,9,0,0TVWOviCMCBnqe1ZyPqgkA,4rhwll8EPEHOW8diluKlrZ,a cappella,christian a cappella,deep christian rock,0
3333,Staring Through The Eyes Of The Dead,Cannibal Corpse,spotify:track:4WZuTswubOiMnVt1rlG6sL,0.26,0.977,7,-7.414,0,0.12,5.16e-06,0.877,0.17300000000000001,0.0732,129.541,209120,3,63.27649,9,0,4WZuTswubOiMnVt1rlG6sL,0yLwGBQiBqhXOvmTfH2A7n,brutal death metal,buffalo ny metal,death metal,deathgrind
3334,I Will Remember You,Amy Grant,spotify:track:1IHfJsjwabsyiMx1TlAO9X,0.473,0.17300000000000001,10,-9.853,1,0.0264,0.937,7.7e-05,0.11800000000000001,0.28600000000000003,83.37200000000001,190640,3,50.65529,8,1,1IHfJsjwabsyiMx1TlAO9X,72Nhcx7prNk2ZCxhx0Y5es,adult standards,christian alternative rock,christian music,0
3335,Simple Life,Elton John,spotify:track:1KkPY76tgPzEnL8hdqTiIu,0.6629999999999999,0.7879999999999999,5,-7.484,1,0.0314,0.00838,0.14300000000000002,0.19,0.47600000000000003,101.779,386000,4,42.68993,23,1,1KkPY76tgPzEnL8hdqTiIu,3PhoLpVuITZKcymswpck5b,glam rock,mellow gold,piano rock,soft rock
3336,Heaven,Solo,spotify:track:5Xv3eesPSCo1YVdU2RePWe,0.6779999999999999,0.544,9,-6.7,0,0.040999999999999995,0.628,7.92e-06,0.0894,0.759,175.981,229027,4,38.83231,9,1,5Xv3eesPSCo1YVdU2RePWe,2vkELRjyH6kPI7b7geoV3A,0,0,0,0
3337,Creep,Radiohead,spotify:track:6b2oQwSGFkzsMtQruIWm2p,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.00014099999999999998,0.129,0.10400000000000001,91.84100000000001,238640,4,85.09189,7,1,6b2oQwSGFkzsMtQruIWm2p,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,art rock,melancholia,oxford indie
3338,Influência do jazz - Ao vivo,Carlos Lyra,spotify:track:2HGtmIxtKucd55EE35GNfm,0.499,0.317,2,-19.524,1,0.507,0.858,0.002,0.725,0.828,169.74,117960,4,32.64031,5,0,2HGtmIxtKucd55EE35GNfm,3LokxmaXXZpL7sLZASDzCS,bossa nova,brazilian jazz,0,0
3339,Rock do Vapor,Barão Vermelho,spotify:track:53oTkZuYXd4jle5zITUf8v,0.512,0.89,1,-6.707000000000001,1,0.0431,0.0034100000000000003,0.00295,0.0993,0.715,156.035,199760,4,25.071839999999998,12,0,53oTkZuYXd4jle5zITUf8v,5zq0SGWxrmzpTSXkBEQzMj,brazilian rock,mpb,rock gaucho,rock nacional brasileiro
3340,À bicyclette,Yves Montand,spotify:track:5px3ShFMjwhidOFVVc0Z4R,0.435,0.239,5,-16.52,0,0.0578,0.9059999999999999,3.76e-05,0.109,0.517,73.393,162800,4,30.270940000000003,7,0,5px3ShFMjwhidOFVVc0Z4R,5ru2x3pjrNn67D22BRwlFP,chanson,0,0,0
3341,Parsec,Stereolab,spotify:track:4fFQxPDkScFY992sQMa7cS,0.644,0.728,9,-9.988999999999999,0,0.039,0.0019,0.78,0.315,0.67,88.262,334187,5,28.37255,8,0,4fFQxPDkScFY992sQMa7cS,3Rj0tDHoX7C5NFq5DKIpHt,alternative rock,art pop,art rock,chamber pop
3342,Stand By My Woman,Lenny Kravitz,spotify:track:2KT2tP853wbbERHxfSzmvd,0.506,0.409,2,-10.725999999999999,1,0.0307,0.141,0.23800000000000002,0.106,0.253,122.265,260400,4,17.5618,11,1,2KT2tP853wbbERHxfSzmvd,5gznATMVO85ZcLTkE9ULU7,permanent wave,pop rock,rock,0
3343,You're The Only Woman,The Brat Pack,spotify:track:13B5m122SGIzCOYHrxjMho,0.654,0.873,7,-8.06,0,0.0439,0.147,0.0016600000000000002,0.31,0.956,107.073,296333,4,19.90606,14,1,13B5m122SGIzCOYHrxjMho,2dHBWze4ny2t71WZIeAbA4,0,0,0,0
3344,Age Ain't Nothing But A Number,Aaliyah,spotify:track:2hMk3VNicbCoV8I81m7Z3q,0.589,0.532,6,-8.572000000000001,0,0.0271,0.155,0.0903,0.32299999999999995,0.434,84.012,253960,4,42.71049,9,1,2hMk3VNicbCoV8I81m7Z3q,0urTpYCsixqZwgNTkPJOJ4,dance pop,hip hop,hip pop,pop
3345,We Like To Party!,Vengaboys,spotify:track:3UL6Lzsocv9Ucizgzid2B0,0.785,0.905,8,-7.928999999999999,1,0.0449,0.008029999999999999,0.8590000000000001,0.046,0.9690000000000001,136.018,224227,4,41.573190000000004,7,1,3UL6Lzsocv9Ucizgzid2B0,0cwmNvclzPd8mQnoHuIksj,bubblegum dance,dance pop,eurodance,europop
3346,Illusions,Matt Nathanson,spotify:track:5TLkIe1Z2kJLvRjDhcm1HV,0.428,0.0283,6,-24.818,1,0.0411,0.7609999999999999,0.0,0.10300000000000001,0.237,126.12,170107,4,39.927690000000005,7,0,5TLkIe1Z2kJLvRjDhcm1HV,4NGiEU3Pkd8ASRyQR30jcA,acoustic pop,indiecoustica,neo mellow,pop rock
3347,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,Michael Kamen,spotify:track:7L4s0J81HpXmy2j0QQ64Ln,0.0842,0.17600000000000002,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,144893,3,31.574540000000002,7,0,7L4s0J81HpXmy2j0QQ64Ln,68bqsIINo5RFICYwbkChbb,classic soundtrack,scorecore,soundtrack,0
3348,Gonna Rock Tonite,Flamin' Groovies,spotify:track:7A7le9uGCvUI8zGJQMdXVu,0.556,0.769,9,-4.971,1,0.0302,0.0592,0.11900000000000001,0.231,0.9670000000000001,103.36,288267,4,123.52157,11,0,7A7le9uGCvUI8zGJQMdXVu,3yesh1QeNXucaDFw8ZPKxd,classic garage rock,country rock,dance rock,folk rock
3349,I've Waited As Long As I Can,Tony Rice,spotify:track:4flyQ8YJcqW57BlABtjrOt,0.556,0.578,7,-10.333,1,0.031,0.455,7.03e-06,0.308,0.9059999999999999,127.336,179667,4,35.9913,9,0,4flyQ8YJcqW57BlABtjrOt,6N9hyojoLChEhlsS8vYnyr,bluegrass,instrumental bluegrass,old-time,progressive bluegrass
3350,Ooops Up,Snap!,spotify:track:6825upeGpYA3rrEosDKsGR,0.862,0.493,4,-14.19,0,0.102,0.00857,0.0,0.26,0.5329999999999999,102.88600000000001,402215,4,29.04983,16,1,6825upeGpYA3rrEosDKsGR,2FrKQPjJe4pVMZOgm0ESOx,diva house,eurodance,europop,german techno
3351,5 O'Clock,Nonchalant,spotify:track:6oSCS3HtxuYlKH8y4nS3Qn,0.731,0.758,10,-8.322000000000001,0,0.11599999999999999,0.11199999999999999,1.64e-06,0.0987,0.8,86.105,302640,4,73.36658,12,1,6oSCS3HtxuYlKH8y4nS3Qn,04GaFBkrXgbjuLYvlHP3FW,hip pop,0,0,0
3352,These Are The Times,Dru Hill,spotify:track:0OMmiWMwsCNtpQ5aP6fdp9,0.718,0.47700000000000004,9,-9.277999999999999,0,0.027000000000000003,0.105,0.0,0.0964,0.382,109.99,248400,4,40.58317,8,1,0OMmiWMwsCNtpQ5aP6fdp9,1255GTUKNCLCTvH9ctD4cT,dance pop,hip hop,hip pop,neo soul
3353,Believe,Cher,spotify:track:2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.45899999999999996,132.975,239027,4,29.732770000000002,9,1,2goLsvvODILDzeeiT4dAoR,72OaDtakiy6yFqkt4TsiFt,dance pop,hollywood,new wave pop,pop
3354,Miss You Much,Janet Jackson,spotify:track:4r5VaK6H1bq0cTGPMTN97Z,0.7020000000000001,0.975,6,-7.968,0,0.0396,0.0305,0.000134,0.165,0.6459999999999999,115.185,252333,4,30.29471,11,1,4r5VaK6H1bq0cTGPMTN97Z,4qwGe91Bz9K2T8jXTZ815W,dance pop,hip pop,neo soul,new jack swing
3355,Reminiscing,The Exboyfriends,spotify:track:4Q8gjBVpRnHyl0yO865twH,0.556,0.273,6,-16.342,0,0.0575,0.7070000000000001,0.0,0.127,0.349,95.227,307000,4,25.69545,19,0,4Q8gjBVpRnHyl0yO865twH,2XVrW6hravz6BsVTURyvpc,a cappella,0,0,0
3356,Supersónico,La Lupita,spotify:track:0IGkU4JgPAekKFgfRl7HRD,0.752,0.7929999999999999,9,-6.726,0,0.0275,0.004079999999999999,0.071,0.0322,0.9229999999999999,117.706,241587,4,49.65737,10,0,0IGkU4JgPAekKFgfRl7HRD,64Fg1xlMcuDptp5EiNIIcB,latin alternative,latin rock,mexican indie,mexican rock
3357,A Wish For Wings That Work,Poison The Well,spotify:track:1iM6WXqZzueDhFQJufx4p4,0.32299999999999995,0.872,0,-6.261,1,0.115,0.000133,0.000293,0.262,0.187,120.265,213000,4,32.646840000000005,6,0,1iM6WXqZzueDhFQJufx4p4,71t8oi0TjZ9Op6JRrVqaBx,mathcore,melodic hardcore,melodic metalcore,metalcore
3358,Achy Breaky Heart,Billy Ray Cyrus,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.80799999999999,203373,4,19.31991,11,1,2EoIt9vdgFRNW03u5IvFsQ,60rpJ9SgigSd16DOAG7GSa,country,country road,0,0
3359,Bênção Araônica,Kades Singers,spotify:track:1Xvt7yASymo82gBDNgDcFL,0.354,0.264,7,-13.87,1,0.0398,0.789,0.0,0.568,0.307,82.45,79923,3,37.93585,4,0,1Xvt7yASymo82gBDNgDcFL,4t3F1nDhTtZZEHHFUXimAv,brazilian gospel,0,0,0
3360,Digital Structures 17,Milan Pilar,spotify:track:0Ts9xkXQOKlLvwDsgecXlW,0.48100000000000004,0.307,2,-15.283,1,0.0556,0.961,0.667,0.0983,0.9690000000000001,153.91899999999998,94000,4,42.00953,4,0,0Ts9xkXQOKlLvwDsgecXlW,5a0epgtBwT6eKrJBxD8Cbp,spytrack,0,0,0
3361,High Society,Jelly Roll Morton,spotify:track:7hFRMXNM1R4phn0JBeObmF,0.604,0.589,7,-8.074,0,0.0392,0.971,0.903,0.35200000000000004,0.963,120.046,168373,4,38.85046,8,0,7hFRMXNM1R4phn0JBeObmF,4XepUkisa56DUeA3gbjDQD,big band,dixieland,jazz piano,louisiana blues
3362,I Melt With You,Modern English,spotify:track:24y09nBEJNRP46uA0FRQQ2,0.467,0.6409999999999999,0,-12.203,1,0.0448,0.000388,8.47e-05,0.0594,0.5870000000000001,156.134,230067,4,38.109629999999996,11,1,24y09nBEJNRP46uA0FRQQ2,0fYPQBOx0vsRMmjUba9HgF,dance rock,new romantic,new wave,new wave pop
3363,Silent Prayer,Shanice,spotify:track:1150hrBaCI6Vs9PBNEeS7m,0.466,0.405,9,-13.259,0,0.0365,0.136,0.0,0.102,0.159,141.75799999999998,303867,3,38.285990000000005,12,1,1150hrBaCI6Vs9PBNEeS7m,0Ttph0pOZiPNTD3y2wUUb6,hip pop,new jack swing,quiet storm,r&b
3364,"Closer To Free (From ""Party Of Five"")",BoDeans,spotify:track:77IQnGNXmFXAMr3YGmloBG,0.49700000000000005,0.875,7,-8.84,1,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,190640,4,53.7296,7,1,77IQnGNXmFXAMr3YGmloBG,2D2qwEatKbBSKhBCfP6lyn,pop rock,roots rock,0,0
3365,Half Moon Rising,Yonder Mountain String Band,spotify:track:67bc0k8oAuIprA3X0xzWdQ,0.449,0.495,9,-8.82,1,0.0431,0.7490000000000001,6.51e-06,0.371,0.6759999999999999,198.017,271080,4,23.4574,14,0,67bc0k8oAuIprA3X0xzWdQ,1ReHC2jB2DGoPbMYhzuFuO,banjo,bluegrass,indie folk,jam band
3366,Amazed,Lonestar,spotify:track:6iNcyWk5iUEY7P9zeTc5hm,0.557,0.5529999999999999,1,-7.954,1,0.0319,0.247,0.0,0.125,0.253,139.821,239987,4,33.29244,14,1,6iNcyWk5iUEY7P9zeTc5hm,3qbnxnvUqR14MJ9g8QwZJK,contemporary country,country,country road,0
3367,Luna de Rio - The guitar & vibe version,Baffa,spotify:track:4G4zRyrCsmo0TTRwXzaIg1,0.674,0.727,5,-9.861,0,0.0514,0.21600000000000003,0.297,0.0968,0.5870000000000001,125.10700000000001,355200,4,20.6874,14,0,4G4zRyrCsmo0TTRwXzaIg1,00juFAvNmdEywxHrFpC7c2,electro jazz,0,0,0
3368,Slow Jams,Quincy Jones Feat. Babyface & Tamia With Portrai,spotify:track:6CtrSJaPZxcGn991fLgxJF,0.616,0.5529999999999999,7,-9.269,0,0.0642,0.551,5.34e-06,0.11199999999999999,0.488,138.145,450600,4,60.900830000000006,19,1,6CtrSJaPZxcGn991fLgxJF,3rxIQc9kWT6Ueg4BhnOwRK,adult standards,disco,funk,jazz funk
3369,Carmina Burana: O Fortuna,The City of Prague Philharmonic Orchestra,spotify:track:1JvyR6IeZq1q3NPWoLEttl,0.354,0.32799999999999996,10,-13.94,1,0.0372,0.721,1.85e-05,0.294,0.218,128.269,168493,3,46.26624,7,0,1JvyR6IeZq1q3NPWoLEttl,2oQJQUIpJFFnfKvHJA0xBu,classic soundtrack,orchestra,scorecore,theme
3370,Los Muchachos De Hoy,Luis Miguel,spotify:track:45DJcbNAgFI3sawnVtfFnV,0.598,0.8959999999999999,0,-5.079,1,0.0667,0.511,0.0,0.125,0.5770000000000001,125.39200000000001,219715,4,49.82885,8,0,45DJcbNAgFI3sawnVtfFnV,2nszmSgqreHSdJA3zWPyrW,bolero,latin,latin pop,0
3371,Ya Rayah,Rachid Taha,spotify:track:57vLKSsU2gUirCUpUttlX2,0.8,0.863,4,-7.807,0,0.0367,0.36200000000000004,0.00314,0.13699999999999998,0.9640000000000001,101.027,374467,5,54.25857,12,0,57vLKSsU2gUirCUpUttlX2,2URqJkDiySO0FRiAUq75FV,afropop,belly dance,classic arab pop,world
3372,O Menino da Porteira,Sérgio Reis,spotify:track:48WMBRhpAJ0PuEY8VT9qxg,0.642,0.591,5,-7.943,1,0.0636,0.49,4e-05,0.203,0.857,82.83200000000001,200000,4,19.98015,10,0,48WMBRhpAJ0PuEY8VT9qxg,0cSC1GvvgLumHovn2rgSHj,brega,jovem guarda,sertanejo,sertanejo tradicional
3373,Somebody To Love,George Michael & Queen,spotify:track:6cFZ4PLC19taNlpl9pbGMf,0.49700000000000005,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493,3,16.46996,12,1,6cFZ4PLC19taNlpl9pbGMf,1dfeR4HaWDbWqFHLkxsg1d,glam rock,rock,0,0
3374,Promises Broken,Soul Asylum,spotify:track:01UkIu8bp3GNclU8DsFKgv,0.47200000000000003,0.475,4,-11.115,1,0.0311,0.138,3.04e-06,0.113,0.718,150.611,194587,4,14.8427,10,1,01UkIu8bp3GNclU8DsFKgv,02da1vDJ2hWqfK7aJL6SJm,alternative rock,grunge,permanent wave,pop rock
3375,Come & Talk To Me,Jodeci,spotify:track:5xE7sFTlv2yrG9mmhDSpdq,0.72,0.657,11,-6.8229999999999995,0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,295387,4,45.02844,12,1,5xE7sFTlv2yrG9mmhDSpdq,1eNkUXHPaXyuyC8NAgzykK,dance pop,funk,hip hop,hip pop
3376,(Now You See Me) Now You Don't,Lee Ann Womack,spotify:track:2i4tmbKkAhRnnojsmnPof1,0.631,0.8009999999999999,2,-6.0920000000000005,1,0.0561,0.153,0.0,0.359,0.59,104.035,159600,4,27.72152,8,1,2i4tmbKkAhRnnojsmnPof1,738OS3zrCO782uDiUN9pet,contemporary country,country,country dawn,country road
3377,Porque Brigamos (I Am... I Said),Diana,spotify:track:0glNhOhFDwAPKJ9tm6hfFV,0.62,0.369,6,-10.905,1,0.0297,0.74,0.0,0.124,0.883,100.613,188560,4,25.675810000000002,9,0,0glNhOhFDwAPKJ9tm6hfFV,0VrrQMGeZuVWmj4Rm2gfXv,brega,0,0,0
3378,Ring Around The Rosie,Music For Little People Choir,spotify:track:2ucJmX2Pd9sL2yN97bwA0H,0.847,0.184,7,-15.909,1,0.43799999999999994,0.315,0.00011499999999999999,0.161,0.37200000000000005,117.958,75267,4,20.5866,6,0,2ucJmX2Pd9sL2yN97bwA0H,56VxN57aiLCz1TXtVi9Pt6,children's music,nursery,0,0
3379,Johnny Have You Seen Her?,The Rembrandts,spotify:track:7uzrNM9kePQSlnNOxtEX4n,0.597,0.579,7,-6.165,1,0.0241,0.0511,0.0,0.221,0.6679999999999999,91.193,255760,4,27.268990000000002,12,1,7uzrNM9kePQSlnNOxtEX4n,0gDg7FEsF4Y1jWddJJgcn4,pop rock,0,0,0
3380,Take It To The Streets,Rampage Featuring Billy Lawrence,spotify:track:65ixMuOsB8YCPwnODWJvKa,0.885,0.5660000000000001,7,-9.032,1,0.276,6.57e-05,0.0056,0.301,0.396,101.759,217907,4,22.38075,10,1,65ixMuOsB8YCPwnODWJvKa,1NuhoCseIeSkeIMk2rggLE,0,0,0,0
3381,Waltz To Our Future,Greg Maroney,spotify:track:5r2ujUAUHMIm0UsoFQKtQz,0.225,0.17800000000000002,0,-20.526,0,0.0352,0.99,0.912,0.17300000000000001,0.111,155.507,294493,3,32.74987,17,0,5r2ujUAUHMIm0UsoFQKtQz,13CLZBR9RbwxLXRyh5m3MC,calming instrumental,classify,focus,neo-classical
3382,Den gamla kyrkklockan,Jan Johansson,spotify:track:6LQhftjNyVy1Y6RRJiMdJS,0.495,0.0756,5,-23.764,0,0.0412,0.59,0.0088,0.136,0.256,110.119,230973,4,26.6864,13,0,6LQhftjNyVy1Y6RRJiMdJS,6DEfX2tZzx9iANmaErvLGf,swedish jazz,0,0,0
